Lista,LP, ,Greedy, ,Greedy M2, ,Greedy M3, ,Greedy M4, ,Greedy M5, ,DTC 05, ,DTC 10, ,DTC 20, ,DTC 40, ,AG 5, ,AG 10, ,AG 20, ,AG 40, ,AG 80, ,AG 160, ,AG 320, 
random18-100.txt,"704,95","33,067","710,86","0,428","704,95","1,36","704,95","2,032","704,95","2,527","704,95","2,992","713,34","2,905","717,68","3,005","720,79","2,808","712,28","5,672","944,13","5,31","966,43","10,249","1075,57","20,401","979,59","40,33","1052,39","80,381","1187,34","160,465","1222,93","320,683"
random19-100.txt,"703,03","75,151","706,84","0,315","704,44","0,741","703,52","1,633","703,03","2,728","703,03","3,274","720,91","6,12","708,35","4,915","711,85","3,093","706,84","6,556","934,98","5,212","962,52","10,192","951,87","20,247","1005,6","40,491","1042,87","80,944","1096,58","160,484","1132,64","320,533"
random20-100.txt,"1094,13","23,473","1099,54","0,206","1099,54","0,712","1098,74","1,06","1098,74","1,795","1098,74","2,837","1101,91","2,831","1107,68","3,434","1099,61","2,118","1104,33","12,979","1395,13","5,264","1372,2","10,224","1328,33","20,359","1328,35","40,477","1461,7","80,495","1441,13","160,643","1595,51","320,686"
random2-100.txt,"1057,98","64,615","1068,04","0,279","1066,73","1,012","1062,07","1,27","1062,07","1,735","1062,07","2,275","1078,76","4,043","1067,89","5,503","1076,07","2,453","1058,83","9,332","1359,6","5,173","1385,36","10,206","1398,17","20,461","1375,12","40,775","1414,67","80,503","1425,06","160,538","1381,93","321,228"
random21-100.txt,"626,71","26,322","628,57","0,253","626,71","1,821","626,71","2,141","626,71","2,347","626,71","4,136","633,15","2,981","628,57","4,463","630,83","2,705","640,02","8,222","844,8","5,197","917,63","10,226","970,77","20,252","909,72","40,424","927,89","80,735","966,35","160,389","984,48","320,656"
random22-100.txt,"866,59","27,634","880,04","0,319","866,59","1,087","866,59","2,425","866,59","2,795","866,59","5,471","880,8","1,826","872,94","1,709","877,06","5,149","872,94","7,066","1093,92","5,223","987,12","10,246","1215,49","20,351","1133,94","40,436","1091,39","80,498","1167,28","160,836","1184,2","320,465"
random23-100.txt,"3400,98","6,339","3400,98","0,374","3400,98","1,394","3400,98","1,209","3400,98","1,612","3400,98","2,19","3406,3","2,584","3406,3","3,981","3423,23","3,57","3415,15","4,812","3511,73","5,271","3526,92","10,204","3509,42","20,353","3646,25","40,329","3703,5","80,68","3772,4","160,618","3864,33","320,519"
random24-100.txt,"583,2","108,342","619,54","0,32","584,73","0,817","583,2","1,265","583,2","1,924","583,2","2,292","600,54","3,276","595,02","8,628","595,84","7,908","603,1","5,087","792,66","5,23","822,75","10,191","840,7","20,288","901,56","40,572","897,07","80,815","933,04","160,352","932,67","320,537"
random25-100.txt,"542,06","22,154","543,9","0,204","543,9","0,766","543,9","1,197","543,9","1,512","542,06","2,377","570,32","1,811","570,13","5,359","549,83","2,533","566,31","5,49","788,59","5,258","865,73","10,312","834,61","20,286","843,23","40,426","878,9","80,371","870,68","160,465","964,52","320,485"
random26-100.txt,"759,83","45,659","775,24","0,264","759,87","0,776","759,87","2,374","759,87","2,061","759,87","3,365","765,99","3,311","763,51","2,71","768,3","4,053","763,51","13,562","1019,81","5,212","1017,13","10,287","1056,14","20,35","1133,46","40,366","1068,47","80,462","1087,04","160,516","1143,91","320,764"
random27-100.txt,"704,68","36,145","711,59","0,262","709,95","1,81","709,95","2,735","706,66","3,921","706,66","8,116","707,01","2,719","714,72","4,903","718,03","9,107","714,72","17,513","1011,49","5,385","926,53","10,661","1037,7","20,382","1017,08","40,348","1131,82","80,559","1147,8","160,451","1186,72","320,435"
random28-100.txt,"1594,6","8,459","1614,34","0,535","1594,6","1,094","1594,6","1,812","1594,6","2,214","1594,6","2,948","1601,61","1,918","1610,67","3,718","1614,59","3,148","1600,58","23,969","1785,83","5,189","1766,02","10,331","1882,66","21,116","1757,43","40,833","1771,7","80,625","1854,32","160,595","1989,29","320,494"
random29-100.txt,"710,82","60,287","741,17","0,323","728,71","0,893","721,28","2,362","719,5","4,362","719,5","5,456","732,28","4,745","739,18","6,73","740,81","6,385","748,39","6,22","989,4","5,506","1011,79","10,338","971,31","20,344","971,0","40,554","1079,93","80,801","1052,34","160,427","1148,18","320,702"
random30-100.txt,"307,34","45,762","317,32","0,16","311,35","0,417","311,35","0,708","311,35","1,017","311,35","2,025","318,68","2,306","333,38","3,922","310,2","4,35","311,35","12,285","603,76","5,167","602,98","10,215","602,29","20,273","541,89","40,364","598,82","80,388","617,0","160,351","714,17","320,605"
random3-100.txt,"888,95","12,723","899,95","0,309","893,83","0,661","893,83","0,97","891,75","1,497","891,75","2,193","889,44","2,183","893,8","4,414","891,75","1,692","891,75","12,135","1175,75","5,365","1162,75","10,42","1219,93","20,28","1202,39","40,321","1314,76","80,628","1393,03","161,503","1430,2","320,863"
random31-100.txt,"720,82","152,974","731,15","0,211","727,74","2,093","720,82","1,202","720,82","3,072","720,82","2,985","726,1","2,019","729,62","4,52","734,81","5,476","735,27","10,972","1005,9","5,203","1043,13","10,378","1023,43","20,311","997,63","40,378","1014,89","80,73","1073,68","161,222","1230,26","320,718"
random32-100.txt,"1185,01","7,928","1190,21","0,207","1190,21","0,649","1187,37","1,151","1185,01","1,447","1185,01","2,005","1200,22","2,536","1200,22","7,516","1200,22","7,513","1198,42","5,562","1500,01","5,233","1338,32","10,665","1439,76","20,789","1476,0","40,436","1427,54","80,481","1474,66","160,421","1548,51","320,894"
random33-100.txt,"633,48","73,838","648,94","0,177","639,8","0,541","634,13","2,039","634,13","3,419","633,48","4,757","644,49","3,303","639,8","4,19","640,36","6,985","640,36","12,101","894,36","5,235","906,4","10,204","966,27","20,374","927,11","40,506","980,74","80,787","1017,55","161,268","1054,0","320,952"
random34-100.txt,"1224,96","15,817","1245,81","0,367","1224,96","0,89","1224,96","1,548","1224,96","2,221","1224,96","3,192","1233,4","2,369","1224,96","3,431","1240,18","9,111","1240,18","9,051","1522,16","5,343","1500,64","10,356","1475,43","20,413","1542,86","40,623","1689,14","80,809","1651,79","160,456","1684,95","320,405"
random35-100.txt,"1886,56","6,534","1908,8","0,436","1890,93","0,945","1890,93","1,378","1886,56","2,018","1886,56","2,558","1900,31","1,636","1886,56","4,222","1906,16","4,541","1886,56","3,183","2261,01","5,222","2115,05","10,221","2159,88","20,284","2120,44","40,374","2290,73","80,404","2168,37","160,589","2207,37","320,42"
random36-100.txt,"2436,31","68,509","2447,48","0,216","2442,94","0,665","2442,94","1,892","2442,16","3,648","2442,16","5,963","2444,24","3,004","2455,45","3,99","2442,16","5,135","2445,4","17,3","2652,97","5,162","2723,0","10,223","2779,72","20,287","2716,91","40,292","2813,33","80,372","2970,39","160,377","3028,6","320,546"
random37-100.txt,"692,05","48,77","714,41","0,33","696,28","2,176","696,28","2,395","692,05","2,889","692,05","3,483","696,68","2,432","699,21","4,92","698,01","3,933","719,65","9,687","922,68","5,261","1002,49","10,275","994,52","20,403","1020,53","40,37","969,46","80,372","962,27","160,458","1117,86","320,487"
random38-100.txt,"1314,39","66,808","1340,28","0,508","1316,72","0,96","1314,39","2,487","1314,39","5,464","1314,39","6,929","1340,02","3,583","1324,91","2,901","1325,08","1,04","1320,78","4,207","1532,67","5,241","1576,86","10,202","1616,36","20,298","1604,03","40,362","1655,58","80,376","1575,11","160,369","1607,16","320,482"
random39-100.txt,"1088,5","17,072","1095,07","0,255","1090,98","1,407","1090,62","2,164","1090,62","3,353","1090,58","4,675","1099,11","1,461","1098,96","3,671","1100,5","6,053","1100,5","3,441","1377,63","5,193","1330,6","10,252","1331,17","20,406","1374,7","40,5","1428,52","80,589","1501,4","160,477","1617,33","320,447"
random4-100.txt,"404,59","21,667","421,0","0,159","404,59","0,506","404,59","1,083","404,59","2,479","404,59","2,293","434,96","3,675","413,44","6,43","404,59","6,795","404,59","20,052","703,2","5,158","823,1","10,241","782,59","20,284","735,31","40,303","652,69","80,498","761,97","160,388","781,33","320,382"
random5-100.txt,"955,18","24,702","961,8","0,261","961,1","1,398","961,1","2,479","955,18","2,137","955,18","3,02","961,8","2,66","962,21","3,296","964,82","3,901","968,03","12,457","1246,23","5,197","1282,63","10,202","1270,1","20,412","1231,28","40,852","1278,06","80,59","1430,72","161,234","1289,55","321,411"
random6-100.txt,"628,77","27,109","628,77","0,329","628,77","0,578","628,77","1,07","628,77","1,507","628,77","1,93","628,77","2,119","649,7","5,064","630,36","4,118","640,36","14,354","857,47","5,207","928,08","10,245","925,61","20,433","1001,25","40,472","957,65","80,497","1073,32","160,443","1109,24","320,472"
random7-100.txt,"876,66","31,548","881,94","0,204","881,94","0,863","880,18","2,445","880,18","3,064","876,66","5,609","882,59","1,874","885,9","4,691","898,38","3,386","886,15","4,632","1117,35","5,187","1161,94","10,537","1172,71","20,648","1163,98","40,373","1279,08","80,392","1193,75","160,476","1269,95","320,459"
random8-100.txt,"1284,45","28,053","1292,73","0,645","1292,73","1,114","1292,73","2,078","1292,73","3,516","1284,45","2,058","1316,49","2,827","1304,44","4,157","1301,54","7,591","1298,27","6,818","1620,14","5,206","1615,75","10,245","1575,2","20,276","1629,83","40,277","1529,96","80,353","1608,06","160,37","1626,7","320,425"
random9-100.txt,"2745,67","38,773","2753,47","0,254","2750,42","1,21","2749,83","1,923","2749,83","2,213","2749,83","2,584","2765,1","3,024","2749,83","3,971","2749,83","3,059","2764,31","11,223","3056,57","5,209","2997,51","10,247","2967,41","20,52","3091,65","40,505","3070,55","80,419","3148,83","160,415","3306,24","320,489"
